,City,Country,Date,Lat,Lon,Max Temp,Humidity,Cloudiness,Wind Speed,Description
246,Capinzal,BR,2022-07-23 02:56:45,-27.3436,-51.6119,60.73,92.0,48.0,2.82,scattered clouds
247,Sapanta,RO,2022-07-23 02:56:47,47.9667,23.7,66.96,57.0,45.0,4.45,scattered clouds
248,Tuatapere,NZ,2022-07-23 02:56:49,-46.1333,167.6833,47.44,70.0,19.0,2.95,few clouds
249,Algiers,DZ,2022-07-23 02:53:25,36.7525,3.042,75.02,88.0,75.0,2.3,broken clouds
250,Bitam,GA,2022-07-23 02:56:52,2.076,11.5007,66.99,99.0,100.0,2.75,light rain
251,Mogadishu,SO,2022-07-23 02:56:03,2.0371,45.3438,75.18,81.0,90.0,15.57,light rain
252,Pangkalanbuun,ID,2022-07-23 02:56:55,-2.6833,111.6167,86.68,64.0,52.0,3.76,broken clouds
253,Birin,DZ,2022-07-23 02:56:57,26.8865,88.0718,68.04,81.0,100.0,3.09,overcast clouds
254,Salym,RU,2022-07-23 02:56:59,60.0625,71.4789,59.85,66.0,25.0,3.04,scattered clouds
255,Deer lake,CA,2022-07-23 02:57:01,49.1667,-57.4316,66.06,94.0,100.0,5.75,overcast clouds
256,Kushiro,JP,2022-07-23 02:55:05,42.975,144.3747,59.95,100.0,75.0,16.11,shower rain
257,Calama,CL,2022-07-23 02:57:04,-22.4667,-68.9333,48.69,21.0,82.0,10.36,broken clouds
258,Sidi ali,DZ,2022-07-23 02:57:07,36.0998,0.4206,72.27,83.0,0.0,2.71,clear sky
259,Gamba,GA,2022-07-23 02:57:08,-2.65,10.0,67.55,89.0,32.0,4.88,scattered clouds
260,Karakol,KG,2022-07-23 02:57:10,42.4907,78.3936,78.48,23.0,0.0,6.35,clear sky
261,Carambei,BR,2022-07-23 02:57:13,-24.9178,-50.0972,54.79,72.0,44.0,2.53,scattered clouds
262,Narasannapeta,IN,2022-07-23 02:57:14,18.4167,84.05,82.6,80.0,100.0,3.27,overcast clouds
263,Xuddur,SO,2022-07-23 02:57:17,4.1213,43.8894,66.52,86.0,38.0,16.37,scattered clouds
264,Winona,US,2022-07-23 02:57:19,43.9666,-91.7668,76.42,83.0,0.0,0.0,clear sky
265,Motril,ES,2022-07-23 02:57:22,36.7507,-3.5179,83.26,52.0,0.0,4.14,clear sky
266,Waipawa,NZ,2022-07-23 02:57:24,-41.4122,175.5153,46.17,71.0,99.0,6.49,overcast clouds
267,Carahue,CL,2022-07-23 02:57:26,-38.7,-73.1667,52.86,94.0,100.0,5.88,light rain
268,Castro,CL,2022-07-23 02:57:27,-24.7911,-50.0119,56.97,68.0,46.0,2.28,scattered clouds
269,Lekoni,GA,2022-07-23 02:57:29,-1.5843,14.2591,74.68,72.0,98.0,4.7,overcast clouds
270,Muros,ES,2022-07-23 02:57:33,42.7762,-9.0603,63.09,79.0,0.0,9.82,clear sky
271,Marienburg,SR,2022-07-23 02:57:35,54.0359,19.0266,64.11,93.0,11.0,1.07,few clouds
272,Caravelas,BR,2022-07-23 02:57:38,-17.7125,-39.2481,69.49,84.0,2.0,4.43,clear sky
273,Mayumba,GA,2022-07-23 02:57:40,-3.432,10.6554,67.33,90.0,35.0,3.22,scattered clouds
274,Lockhart,US,2022-07-23 02:53:06,28.6194,-81.4426,83.91,73.0,34.0,1.01,scattered clouds
275,Cap malheureux,MU,2022-07-23 02:53:41,-19.9842,57.6142,69.48,71.0,1.0,4.0,clear sky
276,Surin,TH,2022-07-23 02:57:45,14.8818,103.4936,89.01,99.0,100.0,5.3,overcast clouds
277,Sandovo,RU,2022-07-23 02:57:47,58.4602,36.4128,61.07,78.0,31.0,3.6,scattered clouds
278,Coihaique,CL,2022-07-23 02:57:48,-45.5752,-72.0662,19.35,93.0,75.0,0.0,broken clouds
279,Sangar,RU,2022-07-23 02:57:50,63.9242,127.4739,70.32,60.0,100.0,6.42,overcast clouds
280,Itajuba,BR,2022-07-23 02:57:14,-22.4256,-45.4528,59.76,77.0,2.0,1.97,clear sky
281,Yining,CN,2022-07-23 02:54:57,29.0361,114.5636,94.96,51.0,16.0,6.58,few clouds
282,Pemangkat,ID,2022-07-23 02:58:55,1.1667,108.9667,84.65,67.0,63.0,3.24,broken clouds
283,Coihueco,CL,2022-07-23 02:58:57,-36.6167,-71.8333,48.94,93.0,0.0,3.44,clear sky
284,Mitzic,GA,2022-07-23 02:58:59,0.7821,11.549,67.23,94.0,100.0,2.66,overcast clouds
285,Kautokeino,NO,2022-07-23 02:59:01,69.0125,23.0412,50.09,74.0,45.0,10.67,scattered clouds
286,Katastarion,GR,2022-07-23 02:59:02,37.8333,20.7667,67.89,73.0,0.0,1.3,clear sky
287,Constitucion,CL,2022-07-23 02:59:04,-35.3333,-72.4167,52.16,94.0,100.0,6.49,overcast clouds
288,Porto belo,BR,2022-07-23 02:59:06,-27.1578,-48.5531,64.26,88.0,41.0,5.55,scattered clouds
289,Amnat charoen,TH,2022-07-23 02:59:08,15.9167,104.75,84.74,68.0,100.0,1.63,overcast clouds
290,Kintinku,TZ,2022-07-23 02:59:10,-5.8833,35.2333,59.99,74.0,16.0,2.89,few clouds
291,Ardakan,IR,2022-07-23 02:59:12,32.31,54.0175,90.79,13.0,3.0,1.9,clear sky
292,Maceio,BR,2022-07-23 02:59:14,-9.6658,-35.7353,74.64,88.0,75.0,5.75,broken clouds
293,Asekeyevo,RU,2022-07-23 02:59:16,53.5742,52.7972,67.33,71.0,66.0,5.57,broken clouds
294,Santa rosa,BO,2022-07-23 02:54:23,14.3122,121.1114,90.1,77.0,71.0,5.59,moderate rain
295,Buluang,PH,2022-07-23 02:59:19,13.3068,123.3425,86.52,68.0,100.0,1.83,light rain
296,Astaneh-ye ashrafiyeh,IR,2022-07-23 02:59:21,37.2596,49.9444,75.13,63.0,0.0,3.0,clear sky
297,Sorata,BO,2022-07-23 02:59:23,-15.7667,-68.6333,39.78,90.0,24.0,1.01,few clouds
298,Luanshya,ZM,2022-07-23 02:59:25,-13.1367,28.4166,53.17,75.0,14.0,4.54,few clouds
299,Conakry,GN,2022-07-23 02:55:10,9.538,-13.6773,78.03,84.0,100.0,11.54,moderate rain
300,Muyezerskiy,RU,2022-07-23 02:59:29,63.9333,31.65,60.39,80.0,96.0,3.98,overcast clouds
301,Lundazi,ZM,2022-07-23 02:59:31,-12.2929,33.1782,55.45,77.0,12.0,4.81,few clouds
302,Askiz,RU,2022-07-23 02:59:33,53.1319,90.5264,67.33,59.0,99.0,11.72,light rain
303,Muzhi,RU,2022-07-23 02:59:35,65.3667,64.6667,52.79,59.0,59.0,7.94,broken clouds
304,Kilcock,IE,2022-07-23 02:59:37,53.4022,-6.6708,61.36,84.0,75.0,4.61,broken clouds
305,Bahar,IR,2022-07-23 02:59:38,34.9072,48.4414,59.16,29.0,0.0,4.61,clear sky
306,Jiancheng,CN,2022-07-23 02:59:40,30.391,104.5491,76.28,76.0,19.0,5.03,few clouds
307,Chokurdakh,RU,2022-07-23 02:59:42,70.6333,147.9167,62.85,39.0,50.0,11.1,scattered clouds
308,Trinidad,BO,2022-07-23 02:59:44,-14.8333,-64.9,73.85,53.0,6.0,3.89,clear sky
309,Longwy,FR,2022-07-23 02:59:46,49.5194,5.7688,65.08,92.0,75.0,2.77,broken clouds
310,Bam,IR,2022-07-23 02:59:48,29.106,58.357,95.04,12.0,14.0,4.81,few clouds
311,Bismil,TR,2022-07-23 02:59:50,37.8486,40.6658,76.73,30.0,0.0,6.11,clear sky
312,Bandar-e anzali,IR,2022-07-23 02:59:52,37.4727,49.4622,75.31,60.0,0.0,3.53,clear sky
313,Dubreka,GN,2022-07-23 02:59:54,9.7911,-13.5233,74.35,93.0,100.0,3.62,moderate rain
314,Manacapuru,BR,2022-07-23 02:59:55,-3.2997,-60.6206,77.41,81.0,17.0,1.16,few clouds
315,Porto velho,BR,2022-07-23 02:59:57,-8.7619,-63.9039,75.25,88.0,0.0,0.0,clear sky
316,Nybro,SE,2022-07-23 02:59:59,56.7446,15.9071,62.04,78.0,80.0,5.35,broken clouds
317,Bodrum,TR,2022-07-23 03:00:01,37.0383,27.4292,78.73,50.0,0.0,8.12,clear sky
318,Porto walter,BR,2022-07-23 03:00:03,-8.2686,-72.7439,74.84,67.0,2.0,2.04,clear sky
319,Touros,BR,2022-07-23 03:00:05,-5.1989,-35.4608,73.83,88.0,51.0,13.06,broken clouds
320,Kwakoa,TZ,2022-07-23 03:00:09,-3.7667,37.7167,62.24,89.0,70.0,0.38,broken clouds
321,Trairi,BR,2022-07-23 02:57:05,-3.2778,-39.2689,79.05,77.0,75.0,12.53,broken clouds
322,Mancio lima,BR,2022-07-23 03:00:13,-7.6142,-72.8958,73.58,80.0,3.0,3.36,clear sky
323,Shimoda,JP,2022-07-23 03:00:16,34.6667,138.95,89.1,62.0,0.0,16.44,clear sky
324,Darlawn,IN,2022-07-23 03:00:18,24.0167,92.9,76.6,95.0,100.0,0.92,overcast clouds
325,Mpika,ZM,2022-07-23 03:00:20,-11.8343,31.4529,50.9,89.0,0.0,5.46,clear sky
326,Killybegs,IE,2022-07-23 03:00:25,54.6333,-8.45,58.48,94.0,100.0,9.19,moderate rain
327,Laela,TZ,2022-07-23 03:00:27,-8.5667,32.05,51.48,80.0,1.0,1.97,clear sky
328,Ostersund,SE,2022-07-23 03:00:29,63.1792,14.6357,49.6,87.0,100.0,6.91,overcast clouds
329,Bang rakam,TH,2022-07-23 03:00:31,16.7585,100.1174,77.38,92.0,100.0,3.04,overcast clouds
330,Morro bay,US,2022-07-23 03:01:32,35.3658,-120.8499,69.21,73.0,8.0,4.0,clear sky
331,Prainha,BR,2022-07-23 03:01:34,-1.8,-53.48,75.31,81.0,50.0,3.38,scattered clouds
332,Birjand,IR,2022-07-23 03:01:36,32.8663,59.2211,82.65,17.0,0.0,15.39,clear sky
333,Yacuiba,BO,2022-07-23 03:01:38,-22.038,-63.6797,63.37,74.0,26.0,4.21,scattered clouds
334,Mangaratiba,BR,2022-07-23 03:01:40,-22.9597,-44.0406,67.8,71.0,3.0,2.59,clear sky
335,Chulym,RU,2022-07-23 03:01:42,55.0997,80.9572,58.35,85.0,81.0,5.44,broken clouds
336,Shingu,JP,2022-07-23 02:58:44,33.7333,135.9833,82.78,70.0,57.0,6.87,broken clouds
337,Kissidougou,GN,2022-07-23 03:01:46,9.1848,-10.0999,68.22,99.0,100.0,4.34,overcast clouds
338,Chumikan,RU,2022-07-23 03:01:48,54.7183,135.315,62.78,73.0,24.0,8.3,few clouds
339,Avdon,RU,2022-07-23 03:01:50,54.6667,55.7167,61.92,77.0,0.0,2.24,clear sky
340,Jiaojiang,CN,2022-07-23 03:01:51,28.6803,121.4428,104.0,51.0,28.0,3.83,scattered clouds
341,Manoel urbano,BR,2022-07-23 03:01:53,-8.8389,-69.2597,77.04,74.0,45.0,2.21,scattered clouds
342,Bandipur,IN,2022-07-23 03:01:55,27.9333,84.4167,68.2,94.0,100.0,3.31,light rain
343,Sarevere,EE,2022-07-23 03:01:57,58.79,25.4281,61.83,92.0,85.0,3.98,overcast clouds
344,Skelleftea,SE,2022-07-23 03:01:59,64.7507,20.9528,54.0,91.0,100.0,6.91,overcast clouds
345,Churapcha,RU,2022-07-23 03:02:01,62.0025,132.4325,64.29,96.0,100.0,1.77,light rain
346,Batticaloa,LK,2022-07-23 03:02:03,7.7102,81.6924,82.72,72.0,71.0,4.36,broken clouds
347,Viedma,AR,2022-07-23 02:59:05,-40.8135,-62.9967,44.71,76.0,100.0,7.58,moderate rain
348,Beruwala,LK,2022-07-23 03:02:10,6.4788,79.9828,80.2,85.0,89.0,12.88,overcast clouds
349,Tukrah,LY,2022-07-23 03:02:12,32.5341,20.5791,75.72,71.0,0.0,5.06,clear sky
350,Villa carlos paz,AR,2022-07-23 03:02:14,-31.4241,-64.4978,53.38,78.0,9.0,4.07,clear sky
351,Khasan,RU,2022-07-23 03:02:15,42.4308,130.6434,65.62,94.0,100.0,6.64,overcast clouds
352,Lethem,GY,2022-07-23 03:02:17,3.3803,-59.7968,74.93,90.0,95.0,6.96,overcast clouds
353,Miri,MY,2022-07-23 03:02:19,4.4148,114.0089,86.41,60.0,54.0,1.95,broken clouds
354,Waddan,LY,2022-07-23 03:02:21,29.1614,16.139,73.69,51.0,0.0,5.06,clear sky
355,La asuncion,VE,2022-07-23 03:02:23,11.0333,-63.8628,80.33,89.0,3.0,12.66,clear sky
356,Khatanga,RU,2022-07-23 03:02:25,71.9667,102.5,41.34,89.0,100.0,12.26,light rain
357,Kurgan,RU,2022-07-23 03:02:27,55.45,65.3333,68.02,65.0,7.0,7.23,clear sky
358,Mabaruma,GY,2022-07-23 03:02:28,8.2,-59.7833,73.98,92.0,28.0,2.37,scattered clouds
359,Hirado,JP,2022-07-23 03:02:30,33.3597,129.5531,78.58,73.0,54.0,3.89,broken clouds
360,Gayny,RU,2022-07-23 03:02:32,60.3071,54.3241,61.12,64.0,44.0,1.36,scattered clouds
361,Cleethorpes,GB,2022-07-23 03:02:35,53.5605,-0.0323,59.97,88.0,91.0,8.99,overcast clouds
362,San luis,CU,2022-07-23 03:02:37,-33.295,-66.3356,56.93,60.0,22.0,9.71,few clouds
363,Galle,LK,2022-07-23 02:59:55,6.0367,80.217,80.01,85.0,64.0,15.73,broken clouds
364,Hirara,JP,2022-07-23 03:02:40,24.8,125.2833,85.37,77.0,64.0,11.68,broken clouds
365,Hollins,US,2022-07-23 03:02:42,37.3413,-79.9431,79.45,79.0,0.0,0.0,clear sky
366,Asfi,MA,2022-07-23 03:02:44,32.2994,-9.2372,75.13,75.0,84.0,10.74,broken clouds
367,Qixia,CN,2022-07-23 03:02:46,37.2975,120.8256,69.46,93.0,100.0,7.54,overcast clouds
368,Hambantota,LK,2022-07-23 03:02:48,6.1241,81.1185,82.74,83.0,20.0,13.8,few clouds
369,Mangrol,IN,2022-07-23 03:02:50,21.1167,70.1167,81.45,81.0,100.0,16.58,overcast clouds
370,Santa cruz del sur,CU,2022-07-23 03:02:51,20.7147,-77.9956,78.62,89.0,100.0,12.24,overcast clouds
371,Casablanca,MA,2022-07-23 03:00:23,33.5928,-7.6192,75.42,85.0,4.0,5.97,clear sky
372,Tugdan,PH,2022-07-23 03:02:55,12.3134,122.0853,86.02,68.0,100.0,3.96,overcast clouds
373,Santa fe,CU,2022-07-23 03:02:57,-31.6333,-60.7,61.99,95.0,8.0,5.01,clear sky
374,Pekan,MY,2022-07-23 03:02:59,3.4836,103.3996,85.66,66.0,83.0,2.84,broken clouds
375,Kenitra,MA,2022-07-23 03:03:01,34.261,-6.5802,75.96,85.0,0.0,4.14,clear sky
376,Tselinnoye,RU,2022-07-23 03:03:02,53.0833,85.6667,62.02,87.0,59.0,6.67,light rain
377,Quzhou,CN,2022-07-23 03:03:04,28.9594,118.8686,96.87,49.0,21.0,10.74,few clouds
378,Khlevnoye,RU,2022-07-23 03:04:06,52.1951,39.0932,59.02,94.0,55.0,8.03,broken clouds
379,Ozerna,UA,2022-07-23 03:04:08,49.6289,25.329,63.23,70.0,30.0,5.61,scattered clouds
380,Ranghulu,CN,2022-07-23 03:04:10,46.65,124.8667,81.36,47.0,93.0,10.92,overcast clouds
381,Kalmunai,LK,2022-07-23 03:04:13,7.4167,81.8167,82.53,74.0,70.0,4.43,broken clouds
382,Vzmorye,RU,2022-07-23 03:04:15,54.6961,20.2361,62.69,86.0,87.0,5.64,overcast clouds
383,Penzance,GB,2022-07-23 03:01:14,50.1186,-5.5371,63.28,91.0,64.0,14.47,broken clouds
384,Boone,US,2022-07-23 03:04:19,39.0334,-92.3335,86.25,38.0,9.0,5.37,clear sky
385,Moron,VE,2022-07-23 03:04:21,-34.6534,-58.6198,53.29,92.0,15.0,7.38,few clouds
386,Kargil,IN,2022-07-23 03:04:23,34.5667,76.1,66.97,43.0,91.0,3.65,overcast clouds
387,Carnot,CF,2022-07-23 03:04:25,4.9409,15.8665,67.89,98.0,100.0,1.72,overcast clouds
388,Ocampo,MX,2022-07-23 03:04:27,21.65,-101.5,60.91,73.0,22.0,18.32,few clouds
389,Balabac,PH,2022-07-23 03:04:28,7.9868,117.0645,85.08,71.0,31.0,0.49,scattered clouds
390,Sulina,RO,2022-07-23 03:04:30,45.1559,29.6536,68.68,61.0,1.0,9.66,clear sky
391,Moose factory,CA,2022-07-23 03:04:34,51.2585,-80.6094,59.86,96.0,91.0,9.13,overcast clouds
392,Belmonte,BR,2022-07-23 03:04:36,-15.8631,-38.8828,70.83,86.0,26.0,6.8,scattered clouds
393,Cartagena,CO,2022-07-23 03:04:33,10.3997,-75.5144,82.02,83.0,40.0,5.75,scattered clouds
394,Puerto ayacucho,VE,2022-07-23 03:04:39,5.6639,-67.6236,74.89,92.0,98.0,2.35,overcast clouds
395,Tiznit,MA,2022-07-23 03:04:41,29.5833,-9.5,80.1,36.0,37.0,2.28,scattered clouds
396,Puerto cabello,VE,2022-07-23 03:04:43,10.4731,-68.0125,79.2,86.0,21.0,8.95,few clouds
397,Ippy,CF,2022-07-23 03:04:45,6.2679,21.2247,66.49,99.0,100.0,1.63,light rain
398,Sanming,CN,2022-07-23 03:04:47,26.2486,117.6186,97.54,41.0,7.0,5.37,clear sky
399,Pombas,CV,2022-07-23 03:04:49,17.1503,-25.0201,73.18,82.0,36.0,4.88,scattered clouds
400,Butterworth,ZA,2022-07-23 03:04:50,5.3991,100.3638,86.05,81.0,20.0,2.3,few clouds
401,Kostomuksha,RU,2022-07-23 03:04:52,64.571,30.5767,57.15,71.0,100.0,4.76,overcast clouds
402,Serowe,BW,2022-07-23 03:04:54,-22.3833,26.7167,51.33,77.0,0.0,5.84,clear sky
403,San vicente,PH,2022-07-23 03:04:56,-26.6167,-54.1333,60.31,84.0,55.0,3.2,broken clouds
404,Morahalom,HU,2022-07-23 03:04:58,46.2181,19.8851,72.82,32.0,0.0,1.81,clear sky
405,Shakawe,BW,2022-07-23 03:04:59,-18.3667,21.85,53.15,64.0,1.0,4.81,clear sky
406,Cape town,ZA,2022-07-23 03:03:10,-33.9258,18.4232,54.12,91.0,44.0,1.99,light rain
407,Opava,CZ,2022-07-23 03:05:05,49.9387,17.9026,62.89,91.0,22.0,5.01,few clouds
408,Malinovoye ozero,RU,2022-07-23 03:05:06,51.6753,79.7825,71.13,49.0,33.0,6.2,scattered clouds
409,Puerto maldonado,PE,2022-07-23 03:05:08,-12.6,-69.1833,74.05,69.0,1.0,2.13,clear sky
410,Bijie,CN,2022-07-23 03:01:10,27.3125,105.2942,72.77,76.0,100.0,4.59,overcast clouds
411,Boguchany,RU,2022-07-23 03:05:12,58.3814,97.4531,69.84,64.0,100.0,1.68,overcast clouds
412,Debre zeyit,ET,2022-07-23 03:05:13,8.75,38.9833,57.74,87.0,59.0,2.33,broken clouds
413,Belle fourche,US,2022-07-23 03:02:03,44.6714,-103.8522,87.08,17.0,85.0,4.07,overcast clouds
414,Deder,ET,2022-07-23 03:05:17,9.3167,41.45,54.01,84.0,98.0,8.46,overcast clouds
415,Dejen,ET,2022-07-23 03:05:19,10.1667,38.1333,51.55,91.0,53.0,3.78,broken clouds
416,Colesberg,ZA,2022-07-23 03:05:21,-30.72,25.0972,52.16,50.0,100.0,6.55,overcast clouds
417,Saint-denis,RE,2022-07-23 03:05:23,48.9167,2.3333,67.14,92.0,0.0,3.44,mist
418,Narwar,IN,2022-07-23 03:05:27,25.65,77.9,79.97,82.0,100.0,1.81,light rain
419,Lagoa,PT,2022-07-23 03:03:09,39.05,-27.9833,71.53,92.0,100.0,7.43,overcast clouds
420,Mitchell,US,2022-07-23 03:05:31,43.7094,-98.0298,78.12,52.0,0.0,8.05,clear sky
421,Werda,BW,2022-07-23 03:05:32,-25.2667,23.2833,59.36,52.0,35.0,8.63,scattered clouds
422,Lagos,PT,2022-07-23 03:05:34,6.5833,3.75,76.46,82.0,100.0,5.1,overcast clouds
423,Kovdor,RU,2022-07-23 03:05:36,67.5662,30.4758,54.72,86.0,52.0,2.06,broken clouds
424,Saint-joseph,RE,2022-07-23 03:06:40,-21.3667,55.6167,64.2,80.0,21.0,13.65,light rain
425,Calatayud,ES,2022-07-23 03:06:41,41.3535,-1.6432,64.47,79.0,45.0,3.22,scattered clouds
426,Disna,BY,2022-07-23 03:06:43,55.568,28.1971,59.38,85.0,2.0,6.38,clear sky
427,Farmington,US,2022-07-23 03:05:24,36.7281,-108.2187,90.28,23.0,0.0,17.27,clear sky
428,Saint-leu,RE,2022-07-23 03:06:46,-21.15,55.2833,67.03,69.0,8.0,2.17,clear sky
429,Saint-louis,RE,2022-07-23 03:06:48,16.3333,-15.0,82.47,71.0,100.0,13.65,overcast clouds
430,Araouane,ML,2022-07-23 03:06:50,18.9048,-3.5265,91.67,35.0,42.0,9.08,scattered clouds
431,Zhigansk,RU,2022-07-23 03:03:07,66.7697,123.3711,64.58,58.0,43.0,10.49,scattered clouds
432,Spearfish,US,2022-07-23 03:06:53,44.4908,-103.8594,86.09,18.0,0.0,5.75,clear sky
433,Rio grande,PE,2022-07-23 03:06:55,-32.035,-52.0986,59.95,98.0,100.0,3.6,overcast clouds
434,Santa barbara,CO,2022-07-23 03:06:34,34.7333,-120.0343,71.35,77.0,0.0,8.05,haze
435,Calvia,ES,2022-07-23 03:06:59,39.5657,2.5062,77.07,53.0,8.0,5.41,clear sky
436,Gambela,ET,2022-07-23 03:07:01,8.25,34.5833,69.06,95.0,94.0,1.81,light rain
437,Sturgis,US,2022-07-23 03:07:03,41.7992,-85.4192,73.65,86.0,40.0,0.0,scattered clouds
438,Saint-philippe,RE,2022-07-23 03:07:06,-21.3585,55.7679,65.21,84.0,42.0,14.52,light rain
439,Koygorodok,RU,2022-07-23 03:07:08,60.445,50.9968,64.81,64.0,18.0,3.69,few clouds
440,Saint-pierre,RE,2022-07-23 03:07:10,-21.3393,55.4781,66.9,73.0,0.0,5.75,clear sky
441,Anahuac,MX,2022-07-23 03:07:11,27.2333,-100.15,90.64,40.0,1.0,28.5,clear sky
442,Watertown,US,2022-07-23 03:02:40,42.3709,-71.1828,81.28,65.0,0.0,5.75,clear sky
443,Mino,JP,2022-07-23 03:07:15,34.8269,135.4706,87.42,35.0,74.0,7.96,broken clouds
444,East london,ZA,2022-07-23 03:07:16,-33.0153,27.9116,62.89,68.0,100.0,10.2,overcast clouds
445,Cilegon,ID,2022-07-23 03:07:18,-6.0174,106.0538,83.55,69.0,23.0,6.76,few clouds
446,Dire,ML,2022-07-23 03:07:20,12.2833,-10.9667,72.46,98.0,100.0,3.71,moderate rain
447,Changji,CN,2022-07-23 03:07:22,44.0167,87.3167,90.39,20.0,0.0,6.71,clear sky
448,Golden,US,2022-07-23 03:06:58,39.7555,-105.2211,83.03,36.0,75.0,5.99,broken clouds
449,Sana,PE,2022-07-23 03:07:25,15.3547,44.2067,66.96,64.0,97.0,2.1,overcast clouds
450,Grand junction,US,2022-07-23 03:07:29,39.0639,-108.5507,94.08,14.0,0.0,8.05,clear sky
451,Douentza,ML,2022-07-23 03:07:31,14.9951,-2.9517,86.0,47.0,96.0,5.99,overcast clouds
452,Ginir,ET,2022-07-23 03:07:33,7.1333,40.7,56.28,77.0,98.0,8.75,overcast clouds
453,Lyuban,BY,2022-07-23 03:07:34,52.7985,28.0048,58.55,86.0,0.0,5.08,clear sky
454,Gao,ML,2022-07-23 03:04:56,16.6362,1.637,91.15,33.0,31.0,7.54,scattered clouds
455,Santa marta,CO,2022-07-23 03:07:38,11.2408,-74.199,80.65,83.0,40.0,0.0,scattered clouds
456,Raton,US,2022-07-23 03:07:39,36.9034,-104.4391,74.01,38.0,100.0,17.27,overcast clouds
457,Loule,PT,2022-07-23 03:07:41,37.1377,-8.0197,80.31,21.0,0.0,2.3,clear sky
458,Changying,CN,2022-07-23 03:07:43,52.8733,123.3213,78.22,45.0,3.0,8.1,clear sky
459,Scarborough,TT,2022-07-23 03:07:45,54.2797,-0.4044,56.93,86.0,100.0,4.0,light rain
460,Marfino,RU,2022-07-23 03:07:47,55.7028,37.3822,65.95,74.0,0.0,2.24,clear sky
461,Anton lizardo,MX,2022-07-23 03:07:48,19.05,-95.9833,82.62,76.0,71.0,8.21,broken clouds
462,Akhaldaba,GE,2022-07-23 03:07:50,41.654,42.1516,55.96,91.0,2.0,2.44,clear sky
463,Acarau,BR,2022-07-23 03:07:52,-2.8856,-40.12,78.91,80.0,33.0,17.13,scattered clouds
464,Acajutla,SV,2022-07-23 03:04:01,13.5928,-89.8275,77.09,90.0,100.0,4.47,overcast clouds
465,Tha chang,TH,2022-07-23 03:07:55,9.2642,99.1922,78.3,86.0,100.0,5.06,overcast clouds
466,Ndjole,GA,2022-07-23 03:07:57,-0.1783,10.7649,70.68,85.0,99.0,3.15,overcast clouds
467,Jiazi,CN,2022-07-23 03:07:59,22.8779,116.067,88.52,64.0,2.0,10.07,clear sky
468,Albany,AU,2022-07-23 03:06:15,42.6001,-73.9662,76.42,83.0,65.0,3.69,broken clouds
469,Sao gabriel da cachoeira,BR,2022-07-23 03:08:03,-0.1303,-67.0892,72.01,99.0,100.0,2.3,overcast clouds
470,Midland,US,2022-07-23 03:03:22,31.9974,-102.0779,90.68,36.0,40.0,18.41,scattered clouds
471,Westport,NZ,2022-07-23 03:09:06,41.1415,-73.3579,80.19,88.0,0.0,0.0,clear sky
472,Pontianak,ID,2022-07-23 03:09:08,-0.0333,109.3333,87.78,70.0,75.0,8.05,broken clouds
473,Ntoum,GA,2022-07-23 03:09:10,0.3833,9.7833,70.81,84.0,99.0,3.98,overcast clouds
474,Albury,AU,2022-07-23 03:09:12,-36.0833,146.9167,58.14,100.0,98.0,5.01,moderate rain
475,Yuancheng,CN,2022-07-23 03:09:13,36.652,107.7896,75.07,51.0,0.0,10.49,clear sky
476,Alice springs,AU,2022-07-23 03:09:17,-23.7,133.8833,76.55,14.0,0.0,5.75,clear sky
477,Jieshi,CN,2022-07-23 03:09:19,22.8134,115.8257,87.66,67.0,1.0,9.44,clear sky
478,Poso,ID,2022-07-23 03:09:21,-1.3959,120.7524,87.26,61.0,26.0,3.85,scattered clouds
479,Suntar,RU,2022-07-23 03:09:22,62.1444,117.6319,72.5,65.0,87.0,3.13,overcast clouds
480,Omboue,GA,2022-07-23 03:09:24,-1.5746,9.2618,69.37,84.0,79.0,7.45,broken clouds
481,Alyangula,AU,2022-07-23 03:09:26,-13.8483,136.4192,75.2,46.0,11.0,8.16,few clouds
482,San fernando,MX,2022-07-23 03:09:28,15.0286,120.6898,90.41,59.0,36.0,3.67,scattered clouds
483,San francisco del mar,MX,2022-07-23 03:09:29,16.2333,-94.65,83.43,76.0,100.0,13.09,overcast clouds
484,Port-gentil,GA,2022-07-23 03:09:31,-0.7193,8.7815,72.81,78.0,95.0,13.73,overcast clouds
485,Atherton,AU,2022-07-23 03:09:33,53.5237,-2.4935,60.3,96.0,85.0,2.64,overcast clouds
486,Butaritari,KI,2022-07-23 03:09:37,3.0707,172.7902,82.22,76.0,74.0,8.99,broken clouds
487,Afua,BR,2022-07-23 03:09:39,-0.1567,-50.3867,75.22,90.0,100.0,4.72,overcast clouds
488,Yumen,CN,2022-07-23 03:09:41,40.2833,97.2,86.56,13.0,0.0,14.43,clear sky
489,Pringsewu,ID,2022-07-23 03:09:42,-5.3582,104.9744,82.06,76.0,88.0,2.37,overcast clouds
490,Carolina,BR,2022-07-23 03:07:49,18.3808,-65.9574,82.29,84.0,40.0,14.97,scattered clouds
491,Steinbach,CA,2022-07-23 03:09:47,50.1667,8.5667,68.0,82.0,20.0,4.61,few clouds
492,Ibra,OM,2022-07-23 03:09:49,22.6906,58.5334,82.11,66.0,78.0,3.6,broken clouds
493,Long beach,US,2022-07-23 03:09:49,33.767,-118.1892,79.83,80.0,0.0,12.66,clear sky
